annot_exists,annot_path,ct:cell,dataset,image_name,image_path,pct:cell_to_cellclump,exclusion,group
False,/lab/data/celldom/dataset/dataset03/ApartmentTraining/annotations/BF_ST_030_APT_032-NoDrug-05-12-201806011045-zm9-0541-1227-05.xml,,dataset03,BF_ST_030_APT_032-NoDrug-05-12-201806011045-zm9-0541-1227-05.jpeg,/lab/data/celldom/dataset/dataset03/ApartmentTraining/BF_ST_030_APT_032-NoDrug-05-12-201806011045-zm9-0541-1227-05.jpeg,,No Annotations,external
False,/lab/data/celldom/dataset/dataset03/ApartmentTraining/annotations/BF_ST_030_APT_032-NoDrug-05-12-201806011045-zp3-0541-1227-04.xml,,dataset03,BF_ST_030_APT_032-NoDrug-05-12-201806011045-zp3-0541-1227-04.jpeg,/lab/data/celldom/dataset/dataset03/ApartmentTraining/BF_ST_030_APT_032-NoDrug-05-12-201806011045-zp3-0541-1227-04.jpeg,,No Annotations,external
False,/lab/data/celldom/dataset/dataset03/ApartmentTraining/annotations/BF_ST_030_APT_032-NoDrug-05-12-201806011045-zp6-0542-1227-04.xml,,dataset03,BF_ST_030_APT_032-NoDrug-05-12-201806011045-zp6-0542-1227-04.jpeg,/lab/data/celldom/dataset/dataset03/ApartmentTraining/BF_ST_030_APT_032-NoDrug-05-12-201806011045-zp6-0542-1227-04.jpeg,,No Annotations,external
False,/lab/data/celldom/dataset/dataset03/ApartmentTraining/annotations/BF_ST_030_APT_032-NoDrug-05-12-201806011045-zp9-0541-1227-04.xml,,dataset03,BF_ST_030_APT_032-NoDrug-05-12-201806011045-zp9-0541-1227-04.jpeg,/lab/data/celldom/dataset/dataset03/ApartmentTraining/BF_ST_030_APT_032-NoDrug-05-12-201806011045-zp9-0541-1227-04.jpeg,,No Annotations,external
False,/lab/data/celldom/dataset/dataset03/ApartmentTraining/annotations/BF_ST_030_APT_032-NoDrug-05-12-201806011622-z_0-0539-1228-00.xml,,dataset03,BF_ST_030_APT_032-NoDrug-05-12-201806011622-z_0-0539-1228-00.jpeg,/lab/data/celldom/dataset/dataset03/ApartmentTraining/BF_ST_030_APT_032-NoDrug-05-12-201806011622-z_0-0539-1228-00.jpeg,,No Annotations,external
False,/lab/data/celldom/dataset/dataset03/ApartmentTraining/annotations/BF_ST_030_APT_032-NoDrug-05-12-201806011622-zm3-0538-1228-00.xml,,dataset03,BF_ST_030_APT_032-NoDrug-05-12-201806011622-zm3-0538-1228-00.jpeg,/lab/data/celldom/dataset/dataset03/ApartmentTraining/BF_ST_030_APT_032-NoDrug-05-12-201806011622-zm3-0538-1228-00.jpeg,,No Annotations,external
False,/lab/data/celldom/dataset/dataset03/ApartmentTraining/annotations/BF_ST_030_APT_032-NoDrug-05-12-201806011622-zm6-0538-1228-01.xml,,dataset03,BF_ST_030_APT_032-NoDrug-05-12-201806011622-zm6-0538-1228-01.jpeg,/lab/data/celldom/dataset/dataset03/ApartmentTraining/BF_ST_030_APT_032-NoDrug-05-12-201806011622-zm6-0538-1228-01.jpeg,,No Annotations,external
False,/lab/data/celldom/dataset/dataset03/ApartmentTraining/annotations/BF_ST_030_APT_032-NoDrug-05-12-201806011622-zm9-0537-1228-02.xml,,dataset03,BF_ST_030_APT_032-NoDrug-05-12-201806011622-zm9-0537-1228-02.jpeg,/lab/data/celldom/dataset/dataset03/ApartmentTraining/BF_ST_030_APT_032-NoDrug-05-12-201806011622-zm9-0537-1228-02.jpeg,,No Annotations,external
False,/lab/data/celldom/dataset/dataset03/ApartmentTraining/annotations/BF_ST_030_APT_032-NoDrug-05-12-201806011622-zp3-0538-1228-00.xml,,dataset03,BF_ST_030_APT_032-NoDrug-05-12-201806011622-zp3-0538-1228-00.jpeg,/lab/data/celldom/dataset/dataset03/ApartmentTraining/BF_ST_030_APT_032-NoDrug-05-12-201806011622-zp3-0538-1228-00.jpeg,,No Annotations,external
False,/lab/data/celldom/dataset/dataset03/ApartmentTraining/annotations/BF_ST_030_APT_032-NoDrug-05-12-201806011622-zp6-0538-1228-00.xml,,dataset03,BF_ST_030_APT_032-NoDrug-05-12-201806011622-zp6-0538-1228-00.jpeg,/lab/data/celldom/dataset/dataset03/ApartmentTraining/BF_ST_030_APT_032-NoDrug-05-12-201806011622-zp6-0538-1228-00.jpeg,,No Annotations,external
False,/lab/data/celldom/dataset/dataset03/ApartmentTraining/annotations/BF_ST_030_APT_032-NoDrug-05-12-201806011622-zp9-0536-1229-00.xml,,dataset03,BF_ST_030_APT_032-NoDrug-05-12-201806011622-zp9-0536-1229-00.jpeg,/lab/data/celldom/dataset/dataset03/ApartmentTraining/BF_ST_030_APT_032-NoDrug-05-12-201806011622-zp9-0536-1229-00.jpeg,,No Annotations,external
False,/lab/data/celldom/dataset/dataset03/ApartmentTraining/annotations/BF_ST_030_APT_032-NoDrug-05-12-201806012307-z_0-0546-1226-02.xml,,dataset03,BF_ST_030_APT_032-NoDrug-05-12-201806012307-z_0-0546-1226-02.jpeg,/lab/data/celldom/dataset/dataset03/ApartmentTraining/BF_ST_030_APT_032-NoDrug-05-12-201806012307-z_0-0546-1226-02.jpeg,,No Annotations,external
False,/lab/data/celldom/dataset/dataset03/ApartmentTraining/annotations/BF_ST_030_APT_032-NoDrug-05-12-201806012307-zm3-0546-1226-02.xml,,dataset03,BF_ST_030_APT_032-NoDrug-05-12-201806012307-zm3-0546-1226-02.jpeg,/lab/data/celldom/dataset/dataset03/ApartmentTraining/BF_ST_030_APT_032-NoDrug-05-12-201806012307-zm3-0546-1226-02.jpeg,,No Annotations,external
False,/lab/data/celldom/dataset/dataset03/ApartmentTraining/annotations/BF_ST_030_APT_032-NoDrug-05-12-201806012307-zm6-0546-1226-03.xml,,dataset03,BF_ST_030_APT_032-NoDrug-05-12-201806012307-zm6-0546-1226-03.jpeg,/lab/data/celldom/dataset/dataset03/ApartmentTraining/BF_ST_030_APT_032-NoDrug-05-12-201806012307-zm6-0546-1226-03.jpeg,,No Annotations,external
False,/lab/data/celldom/dataset/dataset03/ApartmentTraining/annotations/BF_ST_030_APT_032-NoDrug-05-12-201806012307-zm9-0546-1226-05.xml,,dataset03,BF_ST_030_APT_032-NoDrug-05-12-201806012307-zm9-0546-1226-05.jpeg,/lab/data/celldom/dataset/dataset03/ApartmentTraining/BF_ST_030_APT_032-NoDrug-05-12-201806012307-zm9-0546-1226-05.jpeg,,No Annotations,external
False,/lab/data/celldom/dataset/dataset03/ApartmentTraining/annotations/BF_ST_030_APT_032-NoDrug-05-12-201806012307-zp3-0546-1226-03.xml,,dataset03,BF_ST_030_APT_032-NoDrug-05-12-201806012307-zp3-0546-1226-03.jpeg,/lab/data/celldom/dataset/dataset03/ApartmentTraining/BF_ST_030_APT_032-NoDrug-05-12-201806012307-zp3-0546-1226-03.jpeg,,No Annotations,external
False,/lab/data/celldom/dataset/dataset03/ApartmentTraining/annotations/BF_ST_030_APT_032-NoDrug-05-12-201806012307-zp6-0546-1226-03.xml,,dataset03,BF_ST_030_APT_032-NoDrug-05-12-201806012307-zp6-0546-1226-03.jpeg,/lab/data/celldom/dataset/dataset03/ApartmentTraining/BF_ST_030_APT_032-NoDrug-05-12-201806012307-zp6-0546-1226-03.jpeg,,No Annotations,external
False,/lab/data/celldom/dataset/dataset03/ApartmentTraining/annotations/BF_ST_030_APT_032-NoDrug-05-12-201806012307-zp9-0546-1226-03.xml,,dataset03,BF_ST_030_APT_032-NoDrug-05-12-201806012307-zp9-0546-1226-03.jpeg,/lab/data/celldom/dataset/dataset03/ApartmentTraining/BF_ST_030_APT_032-NoDrug-05-12-201806012307-zp9-0546-1226-03.jpeg,,No Annotations,external
False,/lab/data/celldom/dataset/dataset03/ApartmentTraining/annotations/BF_ST_030_APT_032-NoDrug-05-12-201806021029-z_0-0534-1230-01.xml,,dataset03,BF_ST_030_APT_032-NoDrug-05-12-201806021029-z_0-0534-1230-01.jpeg,/lab/data/celldom/dataset/dataset03/ApartmentTraining/BF_ST_030_APT_032-NoDrug-05-12-201806021029-z_0-0534-1230-01.jpeg,,No Annotations,external
False,/lab/data/celldom/dataset/dataset03/ApartmentTraining/annotations/BF_ST_030_APT_032-NoDrug-05-12-201806021029-zm3-0535-1230-02.xml,,dataset03,BF_ST_030_APT_032-NoDrug-05-12-201806021029-zm3-0535-1230-02.jpeg,/lab/data/celldom/dataset/dataset03/ApartmentTraining/BF_ST_030_APT_032-NoDrug-05-12-201806021029-zm3-0535-1230-02.jpeg,,No Annotations,external
False,/lab/data/celldom/dataset/dataset03/ApartmentTraining/annotations/BF_ST_030_APT_032-NoDrug-05-12-201806021029-zm6-0535-1230-02.xml,,dataset03,BF_ST_030_APT_032-NoDrug-05-12-201806021029-zm6-0535-1230-02.jpeg,/lab/data/celldom/dataset/dataset03/ApartmentTraining/BF_ST_030_APT_032-NoDrug-05-12-201806021029-zm6-0535-1230-02.jpeg,,No Annotations,external
False,/lab/data/celldom/dataset/dataset03/ApartmentTraining/annotations/BF_ST_030_APT_032-NoDrug-05-12-201806021029-zm9-0535-1230-03.xml,,dataset03,BF_ST_030_APT_032-NoDrug-05-12-201806021029-zm9-0535-1230-03.jpeg,/lab/data/celldom/dataset/dataset03/ApartmentTraining/BF_ST_030_APT_032-NoDrug-05-12-201806021029-zm9-0535-1230-03.jpeg,,No Annotations,external
False,/lab/data/celldom/dataset/dataset03/ApartmentTraining/annotations/BF_ST_030_APT_032-NoDrug-05-12-201806021029-zp3-0534-1230-01.xml,,dataset03,BF_ST_030_APT_032-NoDrug-05-12-201806021029-zp3-0534-1230-01.jpeg,/lab/data/celldom/dataset/dataset03/ApartmentTraining/BF_ST_030_APT_032-NoDrug-05-12-201806021029-zp3-0534-1230-01.jpeg,,No Annotations,external
False,/lab/data/celldom/dataset/dataset03/ApartmentTraining/annotations/BF_ST_030_APT_032-NoDrug-05-12-201806021029-zp6-0534-1230-00.xml,,dataset03,BF_ST_030_APT_032-NoDrug-05-12-201806021029-zp6-0534-1230-00.jpeg,/lab/data/celldom/dataset/dataset03/ApartmentTraining/BF_ST_030_APT_032-NoDrug-05-12-201806021029-zp6-0534-1230-00.jpeg,,No Annotations,external
False,/lab/data/celldom/dataset/dataset03/ApartmentTraining/annotations/BF_ST_030_APT_032-NoDrug-05-12-201806021029-zp9-0534-1230-01.xml,,dataset03,BF_ST_030_APT_032-NoDrug-05-12-201806021029-zp9-0534-1230-01.jpeg,/lab/data/celldom/dataset/dataset03/ApartmentTraining/BF_ST_030_APT_032-NoDrug-05-12-201806021029-zp9-0534-1230-01.jpeg,,No Annotations,external
False,/lab/data/celldom/dataset/dataset03/ApartmentTraining/annotations/BF_ST_030_APT_032-NoDrug-05-12-201806021725-z_0-0541-1230-02.xml,,dataset03,BF_ST_030_APT_032-NoDrug-05-12-201806021725-z_0-0541-1230-02.jpeg,/lab/data/celldom/dataset/dataset03/ApartmentTraining/BF_ST_030_APT_032-NoDrug-05-12-201806021725-z_0-0541-1230-02.jpeg,,No Annotations,external
False,/lab/data/celldom/dataset/dataset03/ApartmentTraining/annotations/BF_ST_030_APT_032-NoDrug-05-12-201806021725-zm3-0541-1230-02.xml,,dataset03,BF_ST_030_APT_032-NoDrug-05-12-201806021725-zm3-0541-1230-02.jpeg,/lab/data/celldom/dataset/dataset03/ApartmentTraining/BF_ST_030_APT_032-NoDrug-05-12-201806021725-zm3-0541-1230-02.jpeg,,No Annotations,external
False,/lab/data/celldom/dataset/dataset03/ApartmentTraining/annotations/BF_ST_030_APT_032-NoDrug-05-12-201806021725-zm6-0542-1230-01.xml,,dataset03,BF_ST_030_APT_032-NoDrug-05-12-201806021725-zm6-0542-1230-01.jpeg,/lab/data/celldom/dataset/dataset03/ApartmentTraining/BF_ST_030_APT_032-NoDrug-05-12-201806021725-zm6-0542-1230-01.jpeg,,No Annotations,external
False,/lab/data/celldom/dataset/dataset03/ApartmentTraining/annotations/BF_ST_030_APT_032-NoDrug-05-12-201806021725-zm9-0542-1230-01.xml,,dataset03,BF_ST_030_APT_032-NoDrug-05-12-201806021725-zm9-0542-1230-01.jpeg,/lab/data/celldom/dataset/dataset03/ApartmentTraining/BF_ST_030_APT_032-NoDrug-05-12-201806021725-zm9-0542-1230-01.jpeg,,No Annotations,external
False,/lab/data/celldom/dataset/dataset03/ApartmentTraining/annotations/BF_ST_030_APT_032-NoDrug-05-12-201806021725-zp3-0541-1230-02.xml,,dataset03,BF_ST_030_APT_032-NoDrug-05-12-201806021725-zp3-0541-1230-02.jpeg,/lab/data/celldom/dataset/dataset03/ApartmentTraining/BF_ST_030_APT_032-NoDrug-05-12-201806021725-zp3-0541-1230-02.jpeg,,No Annotations,external
False,/lab/data/celldom/dataset/dataset03/ApartmentTraining/annotations/BF_ST_030_APT_032-NoDrug-05-12-201806021725-zp6-0542-1230-02.xml,,dataset03,BF_ST_030_APT_032-NoDrug-05-12-201806021725-zp6-0542-1230-02.jpeg,/lab/data/celldom/dataset/dataset03/ApartmentTraining/BF_ST_030_APT_032-NoDrug-05-12-201806021725-zp6-0542-1230-02.jpeg,,No Annotations,external
False,/lab/data/celldom/dataset/dataset03/ApartmentTraining/annotations/BF_ST_030_APT_032-NoDrug-05-12-201806021725-zp9-0541-1230-01.xml,,dataset03,BF_ST_030_APT_032-NoDrug-05-12-201806021725-zp9-0541-1230-01.jpeg,/lab/data/celldom/dataset/dataset03/ApartmentTraining/BF_ST_030_APT_032-NoDrug-05-12-201806021725-zp9-0541-1230-01.jpeg,,No Annotations,external
False,/lab/data/celldom/dataset/dataset03/ApartmentTraining/annotations/BF_ST_030_APT_032-NoDrug-05-12-201806030620-z_0-0539-1235-00.xml,,dataset03,BF_ST_030_APT_032-NoDrug-05-12-201806030620-z_0-0539-1235-00.jpeg,/lab/data/celldom/dataset/dataset03/ApartmentTraining/BF_ST_030_APT_032-NoDrug-05-12-201806030620-z_0-0539-1235-00.jpeg,,No Annotations,external
False,/lab/data/celldom/dataset/dataset03/ApartmentTraining/annotations/BF_ST_030_APT_032-NoDrug-05-12-201806030620-zm3-0539-1235-04.xml,,dataset03,BF_ST_030_APT_032-NoDrug-05-12-201806030620-zm3-0539-1235-04.jpeg,/lab/data/celldom/dataset/dataset03/ApartmentTraining/BF_ST_030_APT_032-NoDrug-05-12-201806030620-zm3-0539-1235-04.jpeg,,No Annotations,external
False,/lab/data/celldom/dataset/dataset03/ApartmentTraining/annotations/BF_ST_030_APT_032-NoDrug-05-12-201806030620-zm6-0539-1235-00.xml,,dataset03,BF_ST_030_APT_032-NoDrug-05-12-201806030620-zm6-0539-1235-00.jpeg,/lab/data/celldom/dataset/dataset03/ApartmentTraining/BF_ST_030_APT_032-NoDrug-05-12-201806030620-zm6-0539-1235-00.jpeg,,No Annotations,external
False,/lab/data/celldom/dataset/dataset03/ApartmentTraining/annotations/BF_ST_030_APT_032-NoDrug-05-12-201806030620-zm9-0539-1235-01.xml,,dataset03,BF_ST_030_APT_032-NoDrug-05-12-201806030620-zm9-0539-1235-01.jpeg,/lab/data/celldom/dataset/dataset03/ApartmentTraining/BF_ST_030_APT_032-NoDrug-05-12-201806030620-zm9-0539-1235-01.jpeg,,No Annotations,external
False,/lab/data/celldom/dataset/dataset03/ApartmentTraining/annotations/BF_ST_030_APT_032-NoDrug-05-12-201806030620-zp3-0539-1235-01.xml,,dataset03,BF_ST_030_APT_032-NoDrug-05-12-201806030620-zp3-0539-1235-01.jpeg,/lab/data/celldom/dataset/dataset03/ApartmentTraining/BF_ST_030_APT_032-NoDrug-05-12-201806030620-zp3-0539-1235-01.jpeg,,No Annotations,external
False,/lab/data/celldom/dataset/dataset03/ApartmentTraining/annotations/BF_ST_030_APT_032-NoDrug-05-12-201806030620-zp6-0539-1235-03.xml,,dataset03,BF_ST_030_APT_032-NoDrug-05-12-201806030620-zp6-0539-1235-03.jpeg,/lab/data/celldom/dataset/dataset03/ApartmentTraining/BF_ST_030_APT_032-NoDrug-05-12-201806030620-zp6-0539-1235-03.jpeg,,No Annotations,external
False,/lab/data/celldom/dataset/dataset03/ApartmentTraining/annotations/BF_ST_030_APT_032-NoDrug-05-12-201806030620-zp9-0539-1235-04.xml,,dataset03,BF_ST_030_APT_032-NoDrug-05-12-201806030620-zp9-0539-1235-04.jpeg,/lab/data/celldom/dataset/dataset03/ApartmentTraining/BF_ST_030_APT_032-NoDrug-05-12-201806030620-zp9-0539-1235-04.jpeg,,No Annotations,external
False,/lab/data/celldom/dataset/dataset03/ApartmentTraining/annotations/BF_ST_030_APT_032-NoDrug-05-12-201806031845-z_0-0544-1230-04.xml,,dataset03,BF_ST_030_APT_032-NoDrug-05-12-201806031845-z_0-0544-1230-04.jpeg,/lab/data/celldom/dataset/dataset03/ApartmentTraining/BF_ST_030_APT_032-NoDrug-05-12-201806031845-z_0-0544-1230-04.jpeg,,No Annotations,external
False,/lab/data/celldom/dataset/dataset03/ApartmentTraining/annotations/BF_ST_030_APT_032-NoDrug-05-12-201806031845-zm3-0545-1230-04.xml,,dataset03,BF_ST_030_APT_032-NoDrug-05-12-201806031845-zm3-0545-1230-04.jpeg,/lab/data/celldom/dataset/dataset03/ApartmentTraining/BF_ST_030_APT_032-NoDrug-05-12-201806031845-zm3-0545-1230-04.jpeg,,No Annotations,external
False,/lab/data/celldom/dataset/dataset03/ApartmentTraining/annotations/BF_ST_030_APT_032-NoDrug-05-12-201806031845-zm6-0545-1230-03.xml,,dataset03,BF_ST_030_APT_032-NoDrug-05-12-201806031845-zm6-0545-1230-03.jpeg,/lab/data/celldom/dataset/dataset03/ApartmentTraining/BF_ST_030_APT_032-NoDrug-05-12-201806031845-zm6-0545-1230-03.jpeg,,No Annotations,external
False,/lab/data/celldom/dataset/dataset03/ApartmentTraining/annotations/BF_ST_030_APT_032-NoDrug-05-12-201806031845-zm9-0545-1230-03.xml,,dataset03,BF_ST_030_APT_032-NoDrug-05-12-201806031845-zm9-0545-1230-03.jpeg,/lab/data/celldom/dataset/dataset03/ApartmentTraining/BF_ST_030_APT_032-NoDrug-05-12-201806031845-zm9-0545-1230-03.jpeg,,No Annotations,external
False,/lab/data/celldom/dataset/dataset03/ApartmentTraining/annotations/BF_ST_030_APT_032-NoDrug-05-12-201806031845-zp3-0545-1230-03.xml,,dataset03,BF_ST_030_APT_032-NoDrug-05-12-201806031845-zp3-0545-1230-03.jpeg,/lab/data/celldom/dataset/dataset03/ApartmentTraining/BF_ST_030_APT_032-NoDrug-05-12-201806031845-zp3-0545-1230-03.jpeg,,No Annotations,external
False,/lab/data/celldom/dataset/dataset03/ApartmentTraining/annotations/BF_ST_030_APT_032-NoDrug-05-12-201806031845-zp6-0545-1230-03.xml,,dataset03,BF_ST_030_APT_032-NoDrug-05-12-201806031845-zp6-0545-1230-03.jpeg,/lab/data/celldom/dataset/dataset03/ApartmentTraining/BF_ST_030_APT_032-NoDrug-05-12-201806031845-zp6-0545-1230-03.jpeg,,No Annotations,external
False,/lab/data/celldom/dataset/dataset03/ApartmentTraining/annotations/BF_ST_030_APT_032-NoDrug-05-12-201806031845-zp9-0545-1230-02.xml,,dataset03,BF_ST_030_APT_032-NoDrug-05-12-201806031845-zp9-0545-1230-02.jpeg,/lab/data/celldom/dataset/dataset03/ApartmentTraining/BF_ST_030_APT_032-NoDrug-05-12-201806031845-zp9-0545-1230-02.jpeg,,No Annotations,external
False,/lab/data/celldom/dataset/dataset03/ApartmentTraining/annotations/BF_ST_030_APT_032-NoDrug-05-12-201806040836-z_0-0539-1229-03.xml,,dataset03,BF_ST_030_APT_032-NoDrug-05-12-201806040836-z_0-0539-1229-03.jpeg,/lab/data/celldom/dataset/dataset03/ApartmentTraining/BF_ST_030_APT_032-NoDrug-05-12-201806040836-z_0-0539-1229-03.jpeg,,No Annotations,external
False,/lab/data/celldom/dataset/dataset03/ApartmentTraining/annotations/BF_ST_030_APT_032-NoDrug-05-12-201806040836-zm3-0539-1229-02.xml,,dataset03,BF_ST_030_APT_032-NoDrug-05-12-201806040836-zm3-0539-1229-02.jpeg,/lab/data/celldom/dataset/dataset03/ApartmentTraining/BF_ST_030_APT_032-NoDrug-05-12-201806040836-zm3-0539-1229-02.jpeg,,No Annotations,external
False,/lab/data/celldom/dataset/dataset03/ApartmentTraining/annotations/BF_ST_030_APT_032-NoDrug-05-12-201806040836-zm6-0539-1229-03.xml,,dataset03,BF_ST_030_APT_032-NoDrug-05-12-201806040836-zm6-0539-1229-03.jpeg,/lab/data/celldom/dataset/dataset03/ApartmentTraining/BF_ST_030_APT_032-NoDrug-05-12-201806040836-zm6-0539-1229-03.jpeg,,No Annotations,external
False,/lab/data/celldom/dataset/dataset03/ApartmentTraining/annotations/BF_ST_030_APT_032-NoDrug-05-12-201806040836-zm9-0539-1229-03.xml,,dataset03,BF_ST_030_APT_032-NoDrug-05-12-201806040836-zm9-0539-1229-03.jpeg,/lab/data/celldom/dataset/dataset03/ApartmentTraining/BF_ST_030_APT_032-NoDrug-05-12-201806040836-zm9-0539-1229-03.jpeg,,No Annotations,external
False,/lab/data/celldom/dataset/dataset03/ApartmentTraining/annotations/BF_ST_030_APT_032-NoDrug-05-12-201806040836-zp3-0539-1229-01.xml,,dataset03,BF_ST_030_APT_032-NoDrug-05-12-201806040836-zp3-0539-1229-01.jpeg,/lab/data/celldom/dataset/dataset03/ApartmentTraining/BF_ST_030_APT_032-NoDrug-05-12-201806040836-zp3-0539-1229-01.jpeg,,No Annotations,external
False,/lab/data/celldom/dataset/dataset03/ApartmentTraining/annotations/BF_ST_030_APT_032-NoDrug-05-12-201806040836-zp6-0539-1229-01.xml,,dataset03,BF_ST_030_APT_032-NoDrug-05-12-201806040836-zp6-0539-1229-01.jpeg,/lab/data/celldom/dataset/dataset03/ApartmentTraining/BF_ST_030_APT_032-NoDrug-05-12-201806040836-zp6-0539-1229-01.jpeg,,No Annotations,external
False,/lab/data/celldom/dataset/dataset03/ApartmentTraining/annotations/BF_ST_030_APT_032-NoDrug-05-12-201806040836-zp9-0538-1229-01.xml,,dataset03,BF_ST_030_APT_032-NoDrug-05-12-201806040836-zp9-0538-1229-01.jpeg,/lab/data/celldom/dataset/dataset03/ApartmentTraining/BF_ST_030_APT_032-NoDrug-05-12-201806040836-zp9-0538-1229-01.jpeg,,No Annotations,external
False,/lab/data/celldom/dataset/dataset03/ApartmentTraining/annotations/BF_ST_030_APT_032-NoDrug-05-12-201806041820-z_0-0538-1231-01.xml,,dataset03,BF_ST_030_APT_032-NoDrug-05-12-201806041820-z_0-0538-1231-01.jpeg,/lab/data/celldom/dataset/dataset03/ApartmentTraining/BF_ST_030_APT_032-NoDrug-05-12-201806041820-z_0-0538-1231-01.jpeg,,No Annotations,external
False,/lab/data/celldom/dataset/dataset03/ApartmentTraining/annotations/BF_ST_030_APT_032-NoDrug-05-12-201806041820-zm3-0538-1231-01.xml,,dataset03,BF_ST_030_APT_032-NoDrug-05-12-201806041820-zm3-0538-1231-01.jpeg,/lab/data/celldom/dataset/dataset03/ApartmentTraining/BF_ST_030_APT_032-NoDrug-05-12-201806041820-zm3-0538-1231-01.jpeg,,No Annotations,external
False,/lab/data/celldom/dataset/dataset03/ApartmentTraining/annotations/BF_ST_030_APT_032-NoDrug-05-12-201806041820-zm6-0538-1231-02.xml,,dataset03,BF_ST_030_APT_032-NoDrug-05-12-201806041820-zm6-0538-1231-02.jpeg,/lab/data/celldom/dataset/dataset03/ApartmentTraining/BF_ST_030_APT_032-NoDrug-05-12-201806041820-zm6-0538-1231-02.jpeg,,No Annotations,external
False,/lab/data/celldom/dataset/dataset03/ApartmentTraining/annotations/BF_ST_030_APT_032-NoDrug-05-12-201806041820-zm9-0538-1231-01.xml,,dataset03,BF_ST_030_APT_032-NoDrug-05-12-201806041820-zm9-0538-1231-01.jpeg,/lab/data/celldom/dataset/dataset03/ApartmentTraining/BF_ST_030_APT_032-NoDrug-05-12-201806041820-zm9-0538-1231-01.jpeg,,No Annotations,external
False,/lab/data/celldom/dataset/dataset03/ApartmentTraining/annotations/BF_ST_030_APT_032-NoDrug-05-12-201806041820-zp3-0538-1230-01.xml,,dataset03,BF_ST_030_APT_032-NoDrug-05-12-201806041820-zp3-0538-1230-01.jpeg,/lab/data/celldom/dataset/dataset03/ApartmentTraining/BF_ST_030_APT_032-NoDrug-05-12-201806041820-zp3-0538-1230-01.jpeg,,No Annotations,external
False,/lab/data/celldom/dataset/dataset03/ApartmentTraining/annotations/BF_ST_030_APT_032-NoDrug-05-12-201806041820-zp6-0538-1230-01.xml,,dataset03,BF_ST_030_APT_032-NoDrug-05-12-201806041820-zp6-0538-1230-01.jpeg,/lab/data/celldom/dataset/dataset03/ApartmentTraining/BF_ST_030_APT_032-NoDrug-05-12-201806041820-zp6-0538-1230-01.jpeg,,No Annotations,external
False,/lab/data/celldom/dataset/dataset03/ApartmentTraining/annotations/BF_ST_030_APT_032-NoDrug-05-12-201806041820-zp9-0538-1230-00.xml,,dataset03,BF_ST_030_APT_032-NoDrug-05-12-201806041820-zp9-0538-1230-00.jpeg,/lab/data/celldom/dataset/dataset03/ApartmentTraining/BF_ST_030_APT_032-NoDrug-05-12-201806041820-zp9-0538-1230-00.jpeg,,No Annotations,external
False,/lab/data/celldom/dataset/dataset03/ApartmentTraining/annotations/BF_ST_030_APT_032-NoDrug-08-08-201805311610-z_0-0808-0858-01.xml,,dataset03,BF_ST_030_APT_032-NoDrug-08-08-201805311610-z_0-0808-0858-01.jpeg,/lab/data/celldom/dataset/dataset03/ApartmentTraining/BF_ST_030_APT_032-NoDrug-08-08-201805311610-z_0-0808-0858-01.jpeg,,No Annotations,external
False,/lab/data/celldom/dataset/dataset03/ApartmentTraining/annotations/BF_ST_030_APT_032-NoDrug-08-08-201805311610-zm3-0808-0859-00.xml,,dataset03,BF_ST_030_APT_032-NoDrug-08-08-201805311610-zm3-0808-0859-00.jpeg,/lab/data/celldom/dataset/dataset03/ApartmentTraining/BF_ST_030_APT_032-NoDrug-08-08-201805311610-zm3-0808-0859-00.jpeg,,No Annotations,external
False,/lab/data/celldom/dataset/dataset03/ApartmentTraining/annotations/BF_ST_030_APT_032-NoDrug-08-08-201805311610-zm6-0809-0859-02.xml,,dataset03,BF_ST_030_APT_032-NoDrug-08-08-201805311610-zm6-0809-0859-02.jpeg,/lab/data/celldom/dataset/dataset03/ApartmentTraining/BF_ST_030_APT_032-NoDrug-08-08-201805311610-zm6-0809-0859-02.jpeg,,No Annotations,external
False,/lab/data/celldom/dataset/dataset03/ApartmentTraining/annotations/BF_ST_030_APT_032-NoDrug-08-08-201805311610-zm9-0809-0858-02.xml,,dataset03,BF_ST_030_APT_032-NoDrug-08-08-201805311610-zm9-0809-0858-02.jpeg,/lab/data/celldom/dataset/dataset03/ApartmentTraining/BF_ST_030_APT_032-NoDrug-08-08-201805311610-zm9-0809-0858-02.jpeg,,No Annotations,external
False,/lab/data/celldom/dataset/dataset03/ApartmentTraining/annotations/BF_ST_030_APT_032-NoDrug-08-08-201805311610-zp3-0808-0859-01.xml,,dataset03,BF_ST_030_APT_032-NoDrug-08-08-201805311610-zp3-0808-0859-01.jpeg,/lab/data/celldom/dataset/dataset03/ApartmentTraining/BF_ST_030_APT_032-NoDrug-08-08-201805311610-zp3-0808-0859-01.jpeg,,No Annotations,external
False,/lab/data/celldom/dataset/dataset03/ApartmentTraining/annotations/BF_ST_030_APT_032-NoDrug-08-08-201805311610-zp6-0808-0859-01.xml,,dataset03,BF_ST_030_APT_032-NoDrug-08-08-201805311610-zp6-0808-0859-01.jpeg,/lab/data/celldom/dataset/dataset03/ApartmentTraining/BF_ST_030_APT_032-NoDrug-08-08-201805311610-zp6-0808-0859-01.jpeg,,No Annotations,external
